文件代码	文件路径	equipment type	variation
602525571	fighter	breast	71_3
602525572	fighter	breast	55_0
602525573	fighter	breast	55_1
602525574	fighter	breast	55_2
602525575	fighter	breast	55_3
602525580	fighter	breast	72_0
602525581	fighter	breast	72_1
602525582	fighter	breast	72_2
602525583	fighter	breast	72_3
602525584	fighter	breast	78_0
602525585	fighter	breast	78_1
602525586	fighter	breast	78_2
602525587	fighter	breast	78_3
602525589	fighter	breast	81_0
602525590	fighter	breast	81_1
602525591	fighter	breast	81_2
602525592	fighter	breast	81_3
602525597	fighter	breast	80_0
602525598	fighter	breast	80_1
602525599	fighter	breast	80_2
602525600	fighter	breast	80_3
602525601	fighter	breast	83_0
602525602	fighter	breast	83_1
602525603	fighter	breast	83_2
602525604	fighter	breast	83_3
602525605	fighter	breast	76_0
602525606	fighter	breast	76_1
602525607	fighter	breast	76_2
602525608	fighter	breast	76_3
602525615	fighter	breast	52_0
602525616	fighter	breast	52_1
602525617	fighter	breast	52_2
602525618	fighter	breast	52_3
602525619	fighter	breast	87_0
602525620	fighter	breast	87_1
602525621	fighter	breast	87_2
602525622	fighter	breast	87_3
602525627	fighter	breast	93_0
602525628	fighter	breast	93_1
602525629	fighter	breast	93_2
602525630	fighter	breast	93_3
602525633	fighter	breast	88_0
602525634	fighter	breast	88_1
602525635	fighter	breast	88_2
602525636	fighter	breast	88_3
602525647	fighter	breast	85_0
602525648	fighter	breast	85_1
602525649	fighter	breast	85_2
602525650	fighter	breast	85_3
602525667	fighter	breast	101_0
602525668	fighter	breast	101_1
602525669	fighter	breast	101_2
602525670	fighter	breast	12_4
602525671	fighter	breast	16_4
602525672	fighter	breast	18_0
602525673	fighter	breast	18_1
602525674	fighter	breast	25_1
602525675	fighter	breast	33_0
602525676	fighter	breast	33_1
602525677	fighter	breast	33_2
602525678	fighter	breast	33_3
602525679	fighter	breast	38_4
602525680	fighter	breast	38_5
602525681	fighter	breast	38_6
602525682	fighter	breast	44_2
602525683	fighter	breast	45_1
602525684	fighter	breast	59_2
602525685	fighter	breast	59_3
602525686	fighter	breast	59_4
602525687	fighter	breast	62_0
602525688	fighter	breast	62_1
602525689	fighter	breast	62_2
602525690	fighter	breast	62_3
602525691	fighter	breast	63_0
602525692	fighter	breast	63_1
602525693	fighter	breast	63_2
602525694	fighter	breast	63_3
602525695	fighter	breast	86_0
602525696	fighter	breast	89_0
602525697	fighter	breast	90_0
602525698	fighter	breast	90_1
602525699	fighter	breast	90_2
602525700	fighter	breast	90_3
602525701	fighter	breast	95_2
602525702	fighter	breast	97_0
602525703	fighter	breast	97_1
602525704	fighter	breast	97_2
602525705	fighter	breast	97_3
602525706	fighter	breast	102_0
602525707	fighter	breast	102_1
602525708	fighter	breast	102_2
602525709	fighter	breast	102_3
602525710	fighter	breast	104_1
602525711	fighter	breast	104_2
602525712	fighter	breast	105_0
602525713	fighter	breast	105_1
602525714	fighter	breast	105_2
602525715	fighter	breast	105_3
602525716	fighter	breast	107_0
602525717	fighter	breast	107_1
602525718	fighter	breast	107_2
602525719	fighter	breast	109_0
602525720	fighter	breast	109_1
602525721	fighter	breast	109_2
602525722	fighter	breast	109_3
602525723	fighter	breast	110_0
602525724	fighter	breast	110_1
602525725	fighter	breast	110_2
602525726	fighter	breast	110_3
602525727	fighter	breast	112_0
602525728	fighter	breast	112_1
602525729	fighter	breast	112_2
602525730	fighter	breast	112_3
602525731	fighter	breast	113_0
602525732	fighter	breast	113_1
602525733	fighter	breast	113_2
602525734	fighter	breast	113_3
602525735	fighter	breast	117_4
602525736	fighter	breast	122_0
602525737	fighter	breast	123_0
602525738	fighter	breast	123_1
602525739	fighter	breast	124_0
602525740	fighter	breast	124_1
602525741	fighter	breast	127_0
602525742	fighter	breast	127_1
602525743	fighter	breast	127_2
602525744	fighter	breast	127_3
602525745	fighter	breast	132_0
602525746	fighter	breast	132_1
602525747	fighter	breast	132_2
602525748	fighter	breast	132_3
602525749	fighter	breast	133_0
602525750	fighter	breast	133_1
602525751	fighter	breast	133_2
602525752	fighter	breast	133_3
602525753	fighter	breast	135_0
602525754	fighter	breast	135_1
602525755	fighter	breast	135_2
602525756	fighter	breast	135_3
602525757	fighter	breast	136_0
602525758	fighter	breast	136_1
602525759	fighter	breast	138_0
602525760	fighter	breast	138_1
602525761	fighter	breast	138_2
602525762	fighter	breast	138_3
602525763	fighter	breast	140_0
602525764	fighter	breast	140_1
602525765	fighter	breast	140_2
602525766	fighter	breast	140_3
602525767	fighter	breast	141_0
602525768	fighter	breast	142_0
602525769	fighter	breast	142_1
602525770	fighter	breast	142_2
602525771	fighter	breast	143_0
602525772	fighter	breast	143_1
602525773	fighter	breast	143_2
602525774	fighter	breast	143_3
602525775	fighter	breast	143_4
602525776	fighter	breast	144_0
602525777	fighter	breast	144_1
602525778	fighter	breast	144_2
602525779	fighter	breast	144_3
602525780	fighter	breast	146_0
602525781	fighter	breast	146_1
602525782	fighter	breast	146_2
602525783	fighter	breast	146_3
602525784	fighter	breast	147_0
602525785	fighter	breast	147_1
602525786	fighter	breast	147_2
602525787	fighter	breast	147_3
602525788	fighter	breast	147_4
602525789	fighter	breast	148_0
602525790	fighter	breast	148_1
602525791	fighter	breast	148_2
602525792	fighter	breast	149_0
602525793	fighter	breast	149_1
602525794	fighter	breast	149_2
602525795	fighter	breast	153_0
602525796	fighter	breast	153_1
602525797	fighter	breast	153_2
602525798	fighter	breast	154_0
602525799	fighter	breast	154_1
602525800	fighter	breast	158_0
602525801	fighter	breast	158_1
602525802	fighter	breast	158_2
602525803	fighter	breast	158_3
602525804	fighter	breast	159_0
602525805	fighter	breast	159_1
602525806	fighter	breast	159_2
602525807	fighter	breast	159_3
602525808	fighter	breast	162_0
602525809	fighter	breast	162_1
602525810	fighter	breast	162_2
602525811	fighter	breast	162_3
602525812	fighter	breast	163_0
602525813	fighter	breast	163_1
602525814	fighter	breast	163_2
602525815	fighter	breast	163_3
602525816	fighter	breast	164_0
602525817	fighter	breast	164_1
602525818	fighter	breast	164_2
602525819	fighter	breast	164_3
602525820	fighter	breast	164_4
602525821	fighter	breast	165_0
602525822	fighter	breast	165_1
602525823	fighter	breast	165_2
602525824	fighter	breast	165_3
602525825	fighter	breast	166_0
602525826	fighter	breast	166_1
602525827	fighter	breast	166_2
602525828	fighter	breast	166_3
602525829	fighter	breast	167_0
602525830	fighter	breast	167_1
602525831	fighter	breast	167_2
602525832	fighter	breast	167_3
602525833	fighter	breast	167_4
602525834	fighter	breast	168_0
602525835	fighter	breast	168_1
602525836	fighter	breast	168_2
602525837	fighter	breast	168_3
602525838	fighter	breast	169_0
602525839	fighter	breast	170_1
602525840	fighter	breast	170_2
602525841	fighter	breast	170_3
602525842	fighter	breast	171_0
602525843	fighter	breast	171_1
602525844	fighter	breast	171_2
602525845	fighter	breast	171_3
602525846	fighter	breast	172_0
602525847	fighter	breast	173_0
602525848	fighter	breast	174_0
602525849	fighter	breast	174_1
602525850	fighter	breast	174_2
602525851	fighter	breast	174_3
602525852	fighter	breast	175_0
602525853	fighter	breast	176_0
602525854	fighter	breast	176_1
602525855	fighter	breast	176_2
602525856	fighter	breast	176_3
602525857	fighter	breast	177_0
602525858	fighter	breast	178_1
602525859	fighter	breast	178_2
602525860	fighter	breast	178_3
602525861	fighter	breast	179_0
602525862	fighter	breast	179_1
602525863	fighter	breast	179_2
602525864	fighter	breast	179_3
602525865	fighter	breast	180_1
602525866	fighter	breast	180_2
602525867	fighter	breast	180_3
602525868	fighter	breast	181_0
602525869	fighter	breast	181_1
602525870	fighter	breast	181_2
602525871	fighter	breast	181_3
602525872	fighter	breast	182_1
602525873	fighter	breast	182_2
602525874	fighter	breast	182_3
602525875	fighter	breast	183_0
602525876	fighter	breast	184_0
602525877	fighter	breast	184_1
602525878	fighter	breast	185_0
602525879	fighter	breast	185_1
602525880	fighter	breast	185_2
602525881	fighter	breast	185_3
602525882	fighter	breast	186_0
602525883	fighter	breast	187_0
602525884	fighter	breast	188_0
602525885	fighter	breast	189_0
602525886	fighter	breast	190_0
602525887	fighter	breast	190_1
602525888	fighter	breast	190_2
602525889	fighter	breast	190_3
602525890	fighter	breast	191_0
602525891	fighter	breast	191_1
602525892	fighter	breast	191_2
602525893	fighter	breast	191_3
602525894	fighter	breast	191_4
602525895	fighter	breast	191_5
602525896	fighter	breast	192_0
602525897	fighter	breast	194_0
602525898	fighter	breast	194_1
602525899	fighter	breast	194_2
602525900	fighter	breast	194_3
602525901	fighter	breast	194_4
602525902	fighter	breast	195_0
602525903	fighter	breast	195_1
602525904	fighter	breast	196_0
602525905	fighter	breast	196_1
602525906	fighter	breast	196_2
602525907	fighter	breast	196_3
602525908	fighter	breast	197_0
602525909	fighter	breast	198_0
602525910	fighter	breast	199_0
602525911	fighter	breast	199_1
602525912	fighter	breast	200_0
602525913	fighter	breast	200_1
602525914	fighter	breast	200_2
602525915	fighter	breast	200_3
602525916	fighter	breast	201_0
602525917	fighter	breast	201_1
602525918	fighter	breast	201_2
602525919	fighter	breast	201_3
602525920	fighter	breast	201_4
602525921	fighter	breast	201_5
602525922	fighter	breast	202_0
602525923	fighter	breast	203_0
602525924	fighter	breast	203_1
602525925	fighter	breast	203_2
602525926	fighter	breast	203_3
602525927	fighter	breast	204_0
602525928	fighter	breast	204_1
602525929	fighter	breast	204_2
602525930	fighter	breast	204_3
602525931	fighter	breast	204_4
602525932	fighter	breast	204_5
602525933	fighter	breast	204_6
602525934	fighter	breast	205_0
602525935	fighter	breast	205_1
602525936	fighter	breast	205_2
602525937	fighter	breast	205_3
602525938	fighter	breast	205_4
602525939	fighter	breast	205_5
602525940	fighter	breast	205_6
602525941	fighter	breast	206_0
602525942	fighter	breast	207_0
602525943	fighter	breast	208_0
602525944	fighter	breast	208_1
602525945	fighter	breast	208_2
602525946	fighter	breast	208_3
602525947	fighter	breast	208_4
602525948	fighter	breast	208_5
602525949	fighter	breast	208_6
602525950	fighter	breast	209_0
602525951	fighter	breast	209_1
602525952	fighter	breast	209_2
602525953	fighter	breast	209_3
602525954	fighter	breast	209_4
602525955	fighter	breast	209_5
602525956	fighter	breast	210_0
602525957	fighter	breast	210_1
602525958	fighter	breast	210_2
602525959	fighter	breast	210_3
602525960	fighter	breast	210_4
602525961	fighter	breast	211_0
602525962	fighter	breast	211_1
602525963	fighter	breast	212_0
602525964	fighter	breast	212_1
602525965	fighter	breast	213_0
602525966	fighter	breast	213_1
602525967	fighter	breast	213_2
602525968	fighter	breast	213_3
602525969	fighter	breast	214_0
602525970	fighter	breast	215_0
602525971	fighter	breast	216_0
602525972	fighter	breast	217_0
602525973	fighter	breast	217_1
602525974	fighter	breast	217_2
602525975	fighter	breast	217_3
602525976	fighter	breast	217_4
602525977	fighter	breast	217_5
602525978	fighter	breast	217_6
602525979	fighter	breast	218_0
602525980	fighter	breast	219_0
602525981	fighter	breast	219_1
602525982	fighter	breast	219_2
602525983	fighter	breast	219_3
602525984	fighter	breast	219_4
602525985	fighter	breast	219_5
602525986	fighter	breast	220_0
602525987	fighter	breast	220_1
602525988	fighter	breast	220_2
602525989	fighter	breast	220_3
602525990	fighter	breast	220_4
602525991	fighter	breast	220_5
602525992	fighter	breast	222_0
602525993	fighter	breast	222_1
602525994	fighter	breast	222_2
602525995	fighter	breast	222_3
602525996	fighter	breast	222_4
602525997	fighter	breast	223_0
602525998	fighter	breast	223_1
602525999	fighter	breast	223_2
602526000	fighter	breast	223_3
602526001	fighter	breast	223_4
602526002	fighter	breast	223_5
602526003	fighter	breast	223_6
602526004	fighter	breast	224_0
602526005	fighter	breast	224_1
602526006	fighter	breast	224_2
602526007	fighter	breast	224_3
602526008	fighter	breast	224_4
602526009	fighter	breast	224_5
602526010	fighter	breast	225_0
602526011	fighter	breast	225_1
602526012	fighter	breast	225_2
602526013	fighter	breast	225_3
602526014	fighter	breast	225_4
602526015	fighter	breast	225_5
602526016	fighter	breast	226_0
602526017	fighter	breast	227_0
602526018	fighter	breast	227_1
602526019	fighter	breast	227_2
602526020	fighter	breast	227_3
602526021	fighter	breast	227_4
602526022	fighter	breast	227_5
602526023	fighter	breast	228_0
602526024	fighter	breast	228_1
602526025	fighter	breast	228_2
602526026	fighter	breast	228_3
602526027	fighter	breast	228_4
602526028	fighter	breast	228_5
602526029	fighter	breast	229_0
602526030	fighter	breast	230_0
602526031	fighter	breast	230_1
602526032	fighter	breast	230_2
602526033	fighter	breast	231_0
602526034	fighter	breast	231_1
602526035	fighter	breast	231_2
602526036	fighter	breast	231_3
602526037	fighter	breast	231_4
602526038	fighter	breast	231_5
602526039	fighter	breast	232_0
602526040	fighter	breast	232_1
602526041	fighter	breast	232_2
602526042	fighter	breast	232_3
602526043	fighter	breast	232_4
602526044	fighter	breast	233_0
602526045	fighter	breast	234_0
602526046	fighter	breast	234_1
602526047	fighter	breast	234_2
602526048	fighter	breast	234_3
602526049	fighter	breast	234_4
602526050	fighter	breast	235_0
602526051	fighter	breast	235_1
602526052	fighter	breast	235_2
602526053	fighter	breast	237_0
602526054	fighter	breast	237_1
602526055	fighter	breast	237_2
602526056	fighter	breast	237_3
602526057	fighter	breast	237_4
602526058	fighter	breast	237_5
602526059	fighter	breast	238_0
602526060	fighter	breast	238_1
602526061	fighter	breast	238_2
602526062	fighter	breast	238_3
602526063	fighter	breast	238_4
602526064	fighter	breast	239_0
602526065	fighter	breast	239_1
602526066	fighter	breast	239_2
602526067	fighter	breast	239_3
602526068	fighter	breast	239_4
602526069	fighter	breast	240_0
602526070	fighter	breast	240_1
602526071	fighter	breast	240_2
602526072	fighter	breast	240_3
602526073	fighter	breast	240_4
602526074	fighter	breast	240_5
602526075	fighter	breast	243_0
602526076	fighter	breast	244_0
602526077	fighter	breast	247_0
602530000	fighter	waist	0_0
602530001	fighter	waist	0_1
602530002	fighter	waist	0_2
602530003	fighter	waist	0_3
602530004	fighter	waist	2_0
602530005	fighter	waist	2_1
602530006	fighter	waist	2_2
602530007	fighter	waist	1_0
602530008	fighter	waist	1_1
602530009	fighter	waist	69_0
602530010	fighter	waist	69_3
602530011	fighter	waist	64_0
602530012	fighter	waist	64_1
602530013	fighter	waist	64_2
602530014	fighter	waist	64_3
602530016	fighter	waist	74_0
602530017	fighter	waist	60_0
602530018	fighter	waist	60_1
602530019	fighter	waist	60_2
602530020	fighter	waist	60_3
602530021	fighter	waist	69_1
602530022	fighter	waist	69_2
602530023	fighter	waist	88_0
602530024	fighter	waist	88_1
602530025	fighter	waist	88_2
602530026	fighter	waist	88_3
602530027	fighter	waist	37_3
602530028	fighter	waist	71_0
602530029	fighter	waist	71_1
602530030	fighter	waist	71_2
602530031	fighter	waist	71_3
602530032	fighter	waist	18_1
602530033	fighter	waist	18_0
602530034	fighter	waist	4_0
602530035	fighter	waist	58_0
602530036	fighter	waist	58_1
602530037	fighter	waist	58_2
602530038	fighter	waist	58_3
602530039	fighter	waist	76_0
602530040	fighter	waist	92_0
602530041	fighter	waist	92_1
602530042	fighter	waist	92_2
602530043	fighter	waist	37_0
602530044	fighter	waist	83_0
602530045	fighter	waist	83_1
602530046	fighter	waist	0_0
602530047	fighter	waist	2_0
602530048	fighter	waist	1_0
602530049	fighter	waist	89_0
602530050	fighter	waist	89_1
602530051	fighter	waist	89_2
602530052	fighter	waist	89_3
602530053	fighter	waist	103_0
602530054	fighter	waist	103_1
602530055	fighter	waist	103_2
602530056	fighter	waist	103_3
602530057	fighter	waist	68_1
602530058	fighter	waist	
602530059	fighter	waist	101_0
602530060	fighter	waist	101_1
602530061	fighter	waist	98_0
602530062	fighter	waist	98_1
602530063	fighter	waist	98_2
602530064	fighter	waist	98_3
602530065	fighter	waist	98_4
602530066	fighter	waist	98_5
602530068	fighter	waist	105_0
602530069	fighter	waist	105_1
602530070	fighter	waist	105_2
602530071	fighter	waist	105_3
602530077	fighter	waist	104_0
602530080	fighter	waist	113_0
602530081	fighter	waist	113_1
602530082	fighter	waist	106_0
602530083	fighter	waist	106_1
602530095	fighter	waist	
602530321	fighter	face	18_11
602531012	fighter	waist	139_0
602531013	fighter	waist	139_1
602531014	fighter	waist	139_2
602531015	fighter	waist	139_3
602531016	fighter	waist	145_0
602531017	fighter	waist	145_1
602531018	fighter	waist	145_2
602531019	fighter	waist	145_3
602531020	fighter	waist	148_0
602531021	fighter	waist	148_1
602531022	fighter	waist	148_2
602531023	fighter	waist	148_3
602531024	fighter	waist	137_0
602531025	fighter	waist	137_1
602531026	fighter	waist	137_2
602531027	fighter	waist	137_3
602531031	fighter	waist	121_0
602531032	fighter	waist	121_1
602531033	fighter	waist	121_2
602531034	fighter	waist	121_3
602535930	fighter	waist	42_0
602535931	fighter	waist	42_1
602535932	fighter	waist	42_2
602535933	fighter	waist	42_3
602535934	fighter	waist	44_0
602535935	fighter	waist	44_2
602535936	fighter	waist	44_1
602535937	fighter	waist	44_3
602535938	fighter	waist	45_0
602535939	fighter	waist	45_1
602535940	fighter	waist	45_2
602535941	fighter	waist	45_3
602535942	fighter	waist	52_0
602535943	fighter	waist	52_1
602535944	fighter	waist	52_2
602535945	fighter	waist	52_3
602535946	fighter	waist	57_0
602535947	fighter	waist	57_1
602535948	fighter	waist	57_2
602535949	fighter	waist	57_3
602535954	fighter	waist	59_0
602535955	fighter	waist	59_1
602535956	fighter	waist	59_2
602535957	fighter	waist	59_3
602535958	fighter	waist	60_0
602535959	fighter	waist	60_1
602535960	fighter	waist	60_2
602535961	fighter	waist	60_3
602535962	fighter	waist	62_0
602535963	fighter	waist	62_1
602535964	fighter	waist	62_2
602535965	fighter	waist	62_3
602535966	fighter	waist	48_0
602535967	fighter	waist	48_1
602535968	fighter	waist	48_2
602535969	fighter	waist	48_3
602535974	fighter	waist	63_0
602535975	fighter	waist	63_1
602535976	fighter	waist	63_2
602535977	fighter	waist	63_3
602535978	fighter	waist	69_0
602535979	fighter	waist	69_1
602535980	fighter	waist	69_2
602535981	fighter	waist	69_3
602535983	fighter	waist	72_0
602535984	fighter	waist	72_1
602535985	fighter	waist	72_2
602535986	fighter	waist	72_3
602535991	fighter	waist	71_0
602535992	fighter	waist	71_1
602535993	fighter	waist	71_2
602535994	fighter	waist	71_3
602535995	fighter	waist	73_0
602535996	fighter	waist	73_1
602535997	fighter	waist	73_2
602535998	fighter	waist	73_3
602535999	fighter	waist	67_0
602536000	fighter	waist	67_1
602536001	fighter	waist	67_2
602536002	fighter	waist	67_3
602536012	fighter	waist	46_0
602536013	fighter	waist	46_1
602536014	fighter	waist	46_2
602536015	fighter	waist	46_3
602536016	fighter	waist	77_0
602536017	fighter	waist	77_1
602536018	fighter	waist	77_2
602536019	fighter	waist	77_3
602536024	fighter	waist	84_0
602536025	fighter	waist	84_1
602536026	fighter	waist	84_2
602536027	fighter	waist	84_3
602536030	fighter	waist	78_0
602536031	fighter	waist	78_1
602536032	fighter	waist	78_2
602536033	fighter	waist	78_3
602536035	fighter	waist	76_0
602536036	fighter	waist	76_1
602536037	fighter	waist	76_2
602536038	fighter	waist	76_3
602536047	fighter	waist	90_0
602536048	fighter	waist	90_1
602536049	fighter	waist	90_2
602536050	fighter	waist	90_3
602536051	fighter	waist	17_0
602536052	fighter	waist	17_1
602536053	fighter	waist	25_1
602536054	fighter	waist	32_0
602536055	fighter	waist	32_1
602536056	fighter	waist	32_2
602536057	fighter	waist	32_3
602536058	fighter	waist	37_4
602536059	fighter	waist	37_5
602536060	fighter	waist	37_6
602536061	fighter	waist	50_0
602536062	fighter	waist	50_1
602536063	fighter	waist	50_2
602536064	fighter	waist	51_2
602536065	fighter	waist	51_3
602536066	fighter	waist	51_4
602536067	fighter	waist	54_0
602536068	fighter	waist	54_1
602536069	fighter	waist	54_2
602536070	fighter	waist	54_3
602536071	fighter	waist	55_0
602536072	fighter	waist	55_1
602536073	fighter	waist	55_2
602536074	fighter	waist	55_3
602536075	fighter	waist	79_0
602536076	fighter	waist	80_0
602536077	fighter	waist	80_1
602536078	fighter	waist	80_2
602536079	fighter	waist	80_3
602536080	fighter	waist	86_2
602536081	fighter	waist	87_0
602536082	fighter	waist	87_1
602536083	fighter	waist	87_2
602536084	fighter	waist	87_3
602536085	fighter	waist	91_0
602536086	fighter	waist	91_1
602536087	fighter	waist	91_2
602536088	fighter	waist	91_3
602536089	fighter	waist	93_0
602536090	fighter	waist	93_1
602536091	fighter	waist	93_2
602536092	fighter	waist	93_3
602536093	fighter	waist	95_0
602536094	fighter	waist	95_1
602536095	fighter	waist	95_2
602536096	fighter	waist	96_0
602536097	fighter	waist	96_1
602536098	fighter	waist	96_2
602536099	fighter	waist	96_3
602536100	fighter	waist	97_0
602536101	fighter	waist	97_1
602536102	fighter	waist	97_2
602536103	fighter	waist	97_3
602536104	fighter	waist	99_0
602536105	fighter	waist	99_1
602536106	fighter	waist	99_2
602536107	fighter	waist	99_3
602536108	fighter	waist	100_0
602536109	fighter	waist	100_1
602536110	fighter	waist	100_2
602536111	fighter	waist	100_3
602536112	fighter	waist	105_4
602536113	fighter	waist	110_0
602536114	fighter	waist	111_0
602536115	fighter	waist	111_1
602536116	fighter	waist	111_2
602536117	fighter	waist	111_3
602536118	fighter	waist	114_0
602536119	fighter	waist	114_1
602536120	fighter	waist	114_2
602536121	fighter	waist	114_3
602536122	fighter	waist	119_0
602536123	fighter	waist	119_1
602536124	fighter	waist	119_2
602536125	fighter	waist	119_3
602536126	fighter	waist	120_0
602536127	fighter	waist	120_1
602536128	fighter	waist	120_2
602536129	fighter	waist	120_3
602536130	fighter	waist	122_0
602536131	fighter	waist	122_1
602536132	fighter	waist	122_2
602536133	fighter	waist	122_3
602536134	fighter	waist	123_0
602536135	fighter	waist	123_1
602536136	fighter	waist	125_0
602536137	fighter	waist	125_1
602536138	fighter	waist	125_2
602536139	fighter	waist	125_3
602536140	fighter	waist	127_0
602536141	fighter	waist	127_1
602536142	fighter	waist	127_2
602536143	fighter	waist	127_3
602536144	fighter	waist	128_0
602536145	fighter	waist	128_1
602536146	fighter	waist	128_2
602536147	fighter	waist	129_0
602536148	fighter	waist	129_1
602536149	fighter	waist	129_2
602536150	fighter	waist	130_0
602536151	fighter	waist	130_1
602536152	fighter	waist	130_2
602536153	fighter	waist	130_3
602536154	fighter	waist	130_4
602536155	fighter	waist	131_0
602536156	fighter	waist	131_1
602536157	fighter	waist	131_2
602536158	fighter	waist	131_3
602536159	fighter	waist	133_0
602536160	fighter	waist	133_1
602536161	fighter	waist	133_2
602536162	fighter	waist	133_3
602536163	fighter	waist	134_0
602536164	fighter	waist	134_1
602536165	fighter	waist	134_2
602536166	fighter	waist	134_3
602536167	fighter	waist	134_4
602536168	fighter	waist	135_0
602536169	fighter	waist	135_1
602536170	fighter	waist	135_2
602536171	fighter	waist	136_0
602536172	fighter	waist	136_1
602536173	fighter	waist	136_2
602536174	fighter	waist	140_0
602536175	fighter	waist	140_1
602536176	fighter	waist	140_2
602536177	fighter	waist	141_0
602536178	fighter	waist	141_1
602536179	fighter	waist	141_2
602536180	fighter	waist	142_0
602536181	fighter	waist	142_1
602536182	fighter	waist	143_0
602536183	fighter	waist	143_1
602536184	fighter	waist	143_2
602536185	fighter	waist	143_3
602536186	fighter	waist	143_4
602536187	fighter	waist	143_5
602536188	fighter	waist	146_0
602536189	fighter	waist	146_1
602536190	fighter	waist	146_2
602536191	fighter	waist	146_3
602536192	fighter	waist	147_0
602536193	fighter	waist	147_1
602536194	fighter	waist	147_2
602536195	fighter	waist	147_3
602536196	fighter	waist	151_0
602536197	fighter	waist	151_1
602536198	fighter	waist	151_2
602536199	fighter	waist	151_3
602536200	fighter	waist	151_4
602536201	fighter	waist	152_0
602536202	fighter	waist	153_0
602536203	fighter	waist	153_1
602536204	fighter	waist	153_2
602536205	fighter	waist	153_3
602536206	fighter	waist	154_0
602536207	fighter	waist	154_1
602536208	fighter	waist	154_2
602536209	fighter	waist	154_3
602536210	fighter	waist	155_0
602536211	fighter	waist	155_1
602536212	fighter	waist	155_2
602536213	fighter	waist	155_3
602536214	fighter	waist	155_4
602536215	fighter	waist	156_0
602536216	fighter	waist	156_1
602536217	fighter	waist	156_2
602536218	fighter	waist	156_3
602536219	fighter	waist	157_0
602536220	fighter	waist	157_1
602536221	fighter	waist	157_2
602536222	fighter	waist	158_1
602536223	fighter	waist	158_2
602536224	fighter	waist	158_3
602536225	fighter	waist	159_0
602536226	fighter	waist	159_1
602536227	fighter	waist	159_2
602536228	fighter	waist	159_3
602536229	fighter	waist	160_0
602536230	fighter	waist	160_1
602536231	fighter	waist	160_2
602536232	fighter	waist	160_3
602536233	fighter	waist	161_0
602536234	fighter	waist	162_0
602536235	fighter	waist	162_1
602536236	fighter	waist	162_2
602536237	fighter	waist	162_3
602536238	fighter	waist	163_1
602536239	fighter	waist	163_2
602536240	fighter	waist	163_3
602536241	fighter	waist	164_0
602536242	fighter	waist	164_1
602536243	fighter	waist	164_2
602536244	fighter	waist	164_3
602536245	fighter	waist	165_1
602536246	fighter	waist	165_2
602536247	fighter	waist	165_3
602536248	fighter	waist	166_0
602536249	fighter	waist	166_1
602536250	fighter	waist	166_2
602536251	fighter	waist	166_3
602536252	fighter	waist	167_1
602536253	fighter	waist	167_2
602536254	fighter	waist	167_3
602536255	fighter	waist	168_0
602536256	fighter	waist	169_0
602536257	fighter	waist	169_1
602536258	fighter	waist	169_2
602536259	fighter	waist	169_3
602536260	fighter	waist	170_0
602536261	fighter	waist	171_0
602536262	fighter	waist	172_0
602536263	fighter	waist	173_0
602536264	fighter	waist	173_1
602536265	fighter	waist	173_2
602536266	fighter	waist	173_3
602536267	fighter	waist	174_0
602536268	fighter	waist	174_1
602536269	fighter	waist	175_0
602536270	fighter	waist	175_1
602536271	fighter	waist	175_2
602536272	fighter	waist	175_3
602536273	fighter	waist	175_4
602536274	fighter	waist	175_5
602536275	fighter	waist	176_0
602536276	fighter	waist	176_1
602536277	fighter	waist	176_2
602536278	fighter	waist	176_3
602536279	fighter	waist	176_4
602536280	fighter	waist	177_0
602536281	fighter	waist	177_1
602536282	fighter	waist	177_2
602536283	fighter	waist	177_3
602536284	fighter	waist	178_0
602536285	fighter	waist	179_0
602536286	fighter	waist	179_1
602536287	fighter	waist	180_0
602536288	fighter	waist	180_1
602536289	fighter	waist	180_2
602536290	fighter	waist	180_3
602536291	fighter	waist	181_0
602536292	fighter	waist	182_0
602536293	fighter	waist	182_1
602536294	fighter	waist	182_2
602536295	fighter	waist	182_3
602536296	fighter	waist	182_4
602536297	fighter	waist	182_5
602536298	fighter	waist	183_0
602536299	fighter	waist	183_1
602536300	fighter	waist	183_2
602536301	fighter	waist	183_3
602536302	fighter	waist	184_0
602536303	fighter	waist	184_1
602536304	fighter	waist	184_2
602536305	fighter	waist	184_3
602536306	fighter	waist	184_4
602536307	fighter	waist	184_5
602536308	fighter	waist	184_6
602536309	fighter	waist	185_0
602536310	fighter	waist	185_1
602536311	fighter	waist	185_2
602536312	fighter	waist	185_3
602536313	fighter	waist	185_4
602536314	fighter	waist	185_5
602536315	fighter	waist	185_6
602536316	fighter	waist	186_0
602536317	fighter	waist	187_0
602536318	fighter	waist	188_0
602536319	fighter	waist	188_1
602536320	fighter	waist	188_2
602536321	fighter	waist	188_3
602536322	fighter	waist	188_4
602536323	fighter	waist	188_5
602536324	fighter	waist	188_6
602536325	fighter	waist	189_0
602536326	fighter	waist	189_1
602536327	fighter	waist	189_2
602536328	fighter	waist	189_3
602536329	fighter	waist	189_4
602536330	fighter	waist	189_5
602536331	fighter	waist	190_0
602536332	fighter	waist	190_1
602536333	fighter	waist	190_2
602536334	fighter	waist	190_3
602536335	fighter	waist	190_4
602536336	fighter	waist	191_0
602536337	fighter	waist	191_1
602536338	fighter	waist	192_0
602536339	fighter	waist	192_1
602536340	fighter	waist	192_2
602536341	fighter	waist	192_3
